"store_number","name","latitude","longitude","full_address","address","city","state","zipcode","county","phone","hours","url","provider","updated_date","country","status","directions","stock_ticker"
"6971","Pea Ridge Neighborhood Market","36.443317","-94.1191402","240 Slack Street, Pea Ridge, AR, 72751","240 Slack Street","Pea Ridge","AR","72751","Benton","479-451-9002","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/6971","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/240+Slack+Street,+Pea+Ridge,+AR,+72751,+USA/","WMT:NYSE"
"2686","Bentonville Neighborhood Market","36.372286","-94.189049","1703 E Central Ave, Bentonville, AR, 72712","1703 E Central Ave","Bentonville","AR","72712","Benton","479-418-0227","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2686","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1703+E+Central+Ave,+Bentonville,+AR,+72712,+USA/","WMT:NYSE"
"5837","Rogers Neighborhood Market","36.2955619","-94.185901","5000 W Pauline Whitaker Pkwy, Rogers, AR, 72758","5000 W Pauline Whitaker Pkwy","Rogers","AR","72758","Benton","479-254-1004","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/5837","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/5000+W+Pauline+Whitaker+Pkwy,+Rogers,+AR,+72758,+USA/","WMT:NYSE"
"4","Siloam Springs Supercenter","36.183467","-94.512608","2901 Highway 412 E, Siloam Springs, AR, 72761","2901 Highway 412 E","Siloam Springs","AR","72761","Benton","479-524-5101","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 06:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/4","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2901+Highway+412+E,+Siloam+Springs,+AR,+72761,+USA/","WMT:NYSE"
"3164","Bentonville Neighborhood Market","36.373539","-94.209408","205 North Main Street, Bentonville, AR, 72712","205 North Main Street","Bentonville","AR","72712","Benton","479-268-9244","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3164","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/205+North+Main+Street,+Bentonville,+AR,+72712,+USA/","WMT:NYSE"
"3654","Rogers Neighborhood Market","36.332473","-94.126607","808 W Walnut St, Rogers, AR, 72756","808 W Walnut St","Rogers","AR","72756","Benton","479-202-7198","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3654","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/808+W+Walnut+St,+Rogers,+AR,+72756,+USA/","WMT:NYSE"
"7368","Bentonville Gas Station","36.357486","-94.214669","1300 S Walton Blvd, Bentonville, AR, 72712","1300 S Walton Blvd","Bentonville","AR","72712","Benton","479-271-2209","sunday :- 07:00 - 20:30 | monday :- 07:00 - 20:30 | tuesday :- 07:00 - 20:30 | wednesday :- 07:00 - 20:30 | thursday :- 07:00 - 20:30 | friday :- 07:00 - 20:30 | saturday :- 07:00 - 20:30","http://www.walmart.com/store/7368","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1300+S+Walton+Blvd,+Bentonville,+AR,+72712,+USA/","WMT:NYSE"
"250","Warsaw Supercenter","38.26173","-93.3713094","103 W Polk St, Warsaw, MO, 65355","103 W Polk St","Warsaw","MO","65355","Benton","660-438-7394","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/250","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/103+W+Polk+St,+Warsaw,+MO,+65355,+USA/","WMT:NYSE"
"3146","Corvallis Neighborhood Market","44.586907","-123.258871","1840 Nw 9th St, Corvallis, OR, 97330","1840 Nw 9th St","Corvallis","OR","97330","Benton","541-224-0036","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3146","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1840+Nw+9th+St,+Corvallis,+OR,+97330,+USA/","WMT:NYSE"
"738","Camden Supercenter","36.088711","-88.108643","2200 Highway 641 N, Camden, TN, 38320","2200 Highway 641 N","Camden","TN","38320","Benton","731-584-4445","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/738","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2200+Highway+641+N,+Camden,+TN,+38320,+USA/","WMT:NYSE"
"2101","Kennewick Supercenter","46.182607","-119.17725","2720 S Quillan St, Kennewick, WA, 99337","2720 S Quillan St","Kennewick","WA","99337","Benton","509-586-1554","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2101","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2720+S+Quillan+St,+Kennewick,+WA,+99337,+USA/","WMT:NYSE"
"3261","Richland Supercenter","46.255963","-119.307866","2801 Duportail St, Richland, WA, 99352","2801 Duportail St","Richland","WA","99352","Benton","509-628-8420","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3261","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2801+Duportail+St,+Richland,+WA,+99352,+USA/","WMT:NYSE"
"3562","Saddle Brook Store","40.8922201","-74.0938144","189 Us Highway 46, Saddle Brook, NJ, 07663","189 Us Highway 46","Saddle Brook","NJ","07663","Bergen","201-226-0575","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3562","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/189+Us+Highway+46,+Saddle+Brook,+NJ,+07663,+USA/","WMT:NYSE"
"3159","Teterboro Supercenter","40.8626458","-74.062491","1 Teterboro Landing Dr, Teterboro, NJ, 07608","1 Teterboro Landing Dr","Teterboro","NJ","07608","Bergen","201-375-4002","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3159","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1+Teterboro+Landing+Dr,+Teterboro,+NJ,+07608,+USA/","WMT:NYSE"
"5752","Garfield Supercenter","40.866688","-74.100931","174 Passaic St, Garfield, NJ, 07026","174 Passaic St","Garfield","NJ","07026","Bergen","973-330-3550","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/5752","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/174+Passaic+St,+Garfield,+NJ,+07026,+USA/","WMT:NYSE"
"1146","Moncks Corner Supercenter","33.210795","-79.985652","511 N Highway 52, Moncks Corner, SC, 29461","511 N Highway 52","Moncks Corner","SC","29461","Berkeley","843-899-5701","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1146","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/511+N+Highway+52,+Moncks+Corner,+SC,+29461,+USA/","WMT:NYSE"
"3899","Goose Creek Neighborhood Market","33.008051","-80.047046","215 St James Avenue, Goose Creek, SC, 29445","215 St James Avenue","Goose Creek","SC","29445","Berkeley","843-714-6288","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3899","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/215+St+James+Avenue,+Goose+Creek,+SC,+29445,+USA/","WMT:NYSE"
"3646","Goose Creek Neighborhood Market","32.970025","-80.003193","1635 Red Bank Road, Goose Creek, SC, 29445","1635 Red Bank Road","Goose Creek","SC","29445","Berkeley","843-619-4662","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3646","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1635+Red+Bank+Road,+Goose+Creek,+SC,+29445,+USA/","WMT:NYSE"
"2928","Goose Creek Supercenter","33.033723","-80.064175","605 Saint James Ave, Goose Creek, SC, 29445","605 Saint James Ave","Goose Creek","SC","29445","Berkeley","843-553-5421","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2928","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/605+Saint+James+Ave,+Goose+Creek,+SC,+29445,+USA/","WMT:NYSE"
"4423","Martinsburg Supercenter","39.542837","-77.910249","5680 Hammonds MIll Rd, Martinsburg, WV, 25404","5680 Hammonds MIll Rd","Martinsburg","WV","25404","Berkeley","304-274-5176","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/4423","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/5680+Hammonds+MIll+Rd,+Martinsburg,+WV,+25404,+USA/","WMT:NYSE"
"1703","Martinsburg Supercenter","39.451745","-77.986101","800 Foxcroft Ave, Martinsburg, WV, 25401","800 Foxcroft Ave","Martinsburg","WV","25401","Berkeley","304-263-6061","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1703","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/800+Foxcroft+Ave,+Martinsburg,+WV,+25401,+USA/","WMT:NYSE"
"4612","Hamburg Supercenter","40.564127","-76.012249","1800 Tilden Ridge, Hamburg, PA, 19526","1800 Tilden Ridge","Hamburg","PA","19526","Berks","484-668-4001","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/4612","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1800+Tilden+Ridge,+Hamburg,+PA,+19526,+USA/","WMT:NYSE"
"1777","Reading Supercenter","40.2941845","-75.8393042","5900 Perkiomen Ave, Reading, PA, 19606","5900 Perkiomen Ave","Reading","PA","19606","Berks","610-582-0505","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1777","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/5900+Perkiomen+Ave,+Reading,+PA,+19606,+USA/","WMT:NYSE"
"2614","Temple Supercenter","40.41759","-75.920373","5370 Allentown Pike, Temple, PA, 19560","5370 Allentown Pike","Temple","PA","19560","Berks","610-939-0601","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2614","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/5370+Allentown+Pike,+Temple,+PA,+19560,+USA/","WMT:NYSE"
"5239","Bechtelsville Supercenter","40.351079","-75.630465","567 Route 100 N, Bechtelsville, PA, 19505","567 Route 100 N","Bechtelsville","PA","19505","Berks","610-367-1005","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/5239","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/567+Route+100+N,+Bechtelsville,+PA,+19505,+USA/","WMT:NYSE"
"1670","Wyomissing Store","40.342207","-75.978374","1135 Berkshire Blvd, Reading, PA, 19610","1135 Berkshire Blvd","Reading","PA","19610","Berks","610-376-5848","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1670","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1135+Berkshire+Blvd,+Reading,+PA,+19610,+USA/","WMT:NYSE"
"2228","Pittsfield Store","42.464755","-73.197985","555 Hubbard Ave Ste 12, Pittsfield, MA, 01201","555 Hubbard Ave Ste 12","Pittsfield","MA","01201","Berkshire","413-442-1971","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2228","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/555+Hubbard+Ave+Ste+12,+Pittsfield,+MA,+01201,+USA/","WMT:NYSE"
"1984","North Adams Supercenter","42.664417","-73.110629","1415 Curran Memorial Hwy, North Adams, MA, 01247","1415 Curran Memorial Hwy","North Adams","MA","01247","Berkshire","413-664-4004","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1984","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1415+Curran+Memorial+Hwy,+North+Adams,+MA,+01247,+USA/","WMT:NYSE"
"3512","Albuquerque Neighborhood Market","35.129841","-106.516849","11018 Montgomery Blvd Ne, Albuquerque, NM, 87111","11018 Montgomery Blvd Ne","Albuquerque","NM","87111","Bernalillo","505-600-4183","sunday :- 07:00 - 22:00 | monday :- 07:00 - 22:00 | tuesday :- 07:00 - 22:00 | wednesday :- 07:00 - 22:00 | thursday :- 07:00 - 22:00 | friday :- 07:00 - 22:00 | saturday :- 07:00 - 22:00","http://www.walmart.com/store/3512","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/11018+Montgomery+Blvd+Ne,+Albuquerque,+NM,+87111,+USA/","WMT:NYSE"
"3385","Albuquerque Neighborhood Market","35.054712","-106.739343","9600 Sage Rd Sw, Albuquerque, NM, 87121","9600 Sage Rd Sw","Albuquerque","NM","87121","Bernalillo","505-831-3618","sunday :- 07:00 - 22:00 | monday :- 07:00 - 22:00 | tuesday :- 07:00 - 22:00 | wednesday :- 07:00 - 22:00 | thursday :- 07:00 - 22:00 | friday :- 07:00 - 22:00 | saturday :- 07:00 - 22:00","http://www.walmart.com/store/3385","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/9600+Sage+Rd+Sw,+Albuquerque,+NM,+87121,+USA/","WMT:NYSE"
"5491","Albuquerque Supercenter","35.1068343","-106.5485899","2266 Wyoming Blvd Ne, Albuquerque, NM, 87112","2266 Wyoming Blvd Ne","Albuquerque","NM","87112","Bernalillo","505-323-4131","sunday :- 07:00 - 22:00 | monday :- 07:00 - 22:00 | tuesday :- 07:00 - 22:00 | wednesday :- 07:00 - 22:00 | thursday :- 07:00 - 22:00 | friday :- 07:00 - 22:00 | saturday :- 07:00 - 22:00","http://www.walmart.com/store/5491","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2266+Wyoming+Blvd+Ne,+Albuquerque,+NM,+87112,+USA/","WMT:NYSE"
"2451","Albuquerque Neighborhood Market","35.104694","-106.592207","4700 Cutler Ave Ne, Albuquerque, NM, 87110","4700 Cutler Ave Ne","Albuquerque","NM","87110","Bernalillo","505-346-0702","sunday :- 07:00 - 22:00 | monday :- 07:00 - 22:00 | tuesday :- 07:00 - 22:00 | wednesday :- 07:00 - 22:00 | thursday :- 07:00 - 22:00 | friday :- 07:00 - 22:00 | saturday :- 07:00 - 22:00","http://www.walmart.com/store/2451","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/4700+Cutler+Ave+Ne,+Albuquerque,+NM,+87110,+USA/","WMT:NYSE"
"850","Albuquerque Supercenter","35.111968","-106.608114","2701 Carlisle Blvd Ne, Albuquerque, NM, 87110","2701 Carlisle Blvd Ne","Albuquerque","NM","87110","Bernalillo","505-884-6650","sunday :- 07:00 - 22:00 | monday :- 07:00 - 22:00 | tuesday :- 07:00 - 22:00 | wednesday :- 07:00 - 22:00 | thursday :- 07:00 - 22:00 | friday :- 07:00 - 22:00 | saturday :- 07:00 - 22:00","http://www.walmart.com/store/850","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2701+Carlisle+Blvd+Ne,+Albuquerque,+NM,+87110,+USA/","WMT:NYSE"
"831","Albuquerque Supercenter","35.076253","-106.587623","301 San Mateo Blvd Se, Albuquerque, NM, 87108","301 San Mateo Blvd Se","Albuquerque","NM","87108","Bernalillo","505-268-6611","sunday :- 07:00 - 22:00 | monday :- 07:00 - 22:00 | tuesday :- 07:00 - 22:00 | wednesday :- 07:00 - 22:00 | thursday :- 07:00 - 22:00 | friday :- 07:00 - 22:00 | saturday :- 07:00 - 22:00","http://www.walmart.com/store/831","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/301+San+Mateo+Blvd+Se,+Albuquerque,+NM,+87108,+USA/","WMT:NYSE"
"1397","Albuquerque Supercenter","35.204341","-106.656674","10224 Coors Byp Nw, Albuquerque, NM, 87114","10224 Coors Byp Nw","Albuquerque","NM","87114","Bernalillo","505-897-1228","sunday :- 07:00 - 22:00 | monday :- 07:00 - 22:00 | tuesday :- 07:00 - 22:00 | wednesday :- 07:00 - 22:00 | thursday :- 07:00 - 22:00 | friday :- 07:00 - 22:00 | saturday :- 07:00 - 22:00","http://www.walmart.com/store/1397","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/10224+Coors+Byp+Nw,+Albuquerque,+NM,+87114,+USA/","WMT:NYSE"
"5430","Albuquerque Supercenter","35.02609","-106.710858","3500 Coors Blvd Sw, Albuquerque, NM, 87121","3500 Coors Blvd Sw","Albuquerque","NM","87121","Bernalillo","505-877-2254","sunday :- 07:00 - 22:00 | monday :- 07:00 - 22:00 | tuesday :- 07:00 - 22:00 | wednesday :- 07:00 - 22:00 | thursday :- 07:00 - 22:00 | friday :- 07:00 - 22:00 | saturday :- 07:00 - 22:00","http://www.walmart.com/store/5430","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/3500+Coors+Blvd+Sw,+Albuquerque,+NM,+87121,+USA/","WMT:NYSE"
"2924","Albuquerque Supercenter","35.110211","-106.700726","2550 Coors Bldv Nw, Albuquerque, NM, 87120","2550 Coors Bldv Nw","Albuquerque","NM","87120","Bernalillo","505-352-1870","sunday :- 07:00 - 22:00 | monday :- 07:00 - 22:00 | tuesday :- 07:00 - 22:00 | wednesday :- 07:00 - 22:00 | thursday :- 07:00 - 22:00 | friday :- 07:00 - 22:00 | saturday :- 07:00 - 22:00","http://www.walmart.com/store/2924","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2550+Coors+Bldv+Nw,+Albuquerque,+NM,+87120,+USA/","WMT:NYSE"
